########################################################################################
Starting Measurement Run at 08/10/2020 16:58:21
CSV file: pcb-full.csv
PARTNAME;NETNAME;PAD-ID;PAD-NAME;TRANSFORMED-X;TRANSFORMED-Y;MEASUREMENT-RESULT
MCS;BETA_5V';0;1;86.507;16.8512;277 2B2 1E2 1E6 022 006
MCS;BETA_5V';0;1;86.507;16.8512;277 2B0 1E2 1E8 02C 01A
MCS;BETA_5V';0;1;86.507;16.8512;278 2B0 1E1 1EA 030 015
MCS;BETA_5V';0;1;86.507;16.8512;278 2B1 1E5 1E5 024 008
MCS;BETA_5V';0;1;86.507;16.8512;277 2B1 1E2 1E5 022 000
MCS;BETA_5V';0;1;86.507;16.8512;277 2B1 1E2 1E8 026 000
MCS;BETA_5V';0;1;86.507;16.8512;277 2B0 1E3 1EE 027 015
MCS;BETA_5V';0;1;86.507;16.8512;277 2B1 1E2 1E7 029 000
MCS;BETA_5V';1;2;86.4921;17.486;279 2B2 1EA 1E3 022 000
MCS;BETA_5V';1;2;86.4921;17.486;272 2B0 1E2 1E1 025 000
MCS;BETA_5V';1;2;86.4921;17.486;276 2B2 1E0 1DA 021 00E
MCS;BETA_5V';1;2;86.4921;17.486;278 2B1 1E1 1E8 023 003
MCS;BETA_5V';1;2;86.4921;17.486;278 2B2 1DF 1E6 024 00A
MCS;BETA_5V';1;2;86.4921;17.486;278 2B0 1DF 1E1 01F 01E
MCS;BETA_5V';1;2;86.4921;17.486;277 2B0 1E2 1E5 022 000
MCS;BETA_5V';1;2;86.4921;17.486;277 2B1 1E2 1E7 020 022
MCS;BETA_5V';1;2;86.4921;17.486;277 2B0 1E0 1E8 021 014
MCS;BETA_5V';1;2;86.4921;17.486;278 2B1 1E1 1EE 01F 014
MCS;BETA_5V';1;2;86.4921;17.486;277 2B2 1E3 1E7 022 008
MCS;BETA_5V';1;2;86.4921;17.486;277 2B1 1E1 1E2 024 000
MCS;BETA_5V';1;2;86.4921;17.486;278 2B2 1E0 1E3 020 000
MCS;BETA_5V';1;2;86.4921;17.486;277 2B1 1E1 1EF 022 000
MCS;BETA_5V';1;2;86.4921;17.486;277 2B0 1E1 1E6 021 000
MCS;BETA_5V';1;2;86.4921;17.486;277 2B0 1E1 1E5 022 009
MCS;MCS_EN;2;3;86.4765;18.1458;273 2B0 1ED 1EA 0DA 065
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B2 1E4 1E7 0D7 048
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B1 1ED 1E9 0DC 080
MCS;MCS_EN;2;3;86.4765;18.1458;277 2AF 1EB 1DD 0D8 07B
MCS;MCS_EN;2;3;86.4765;18.1458;278 2B1 1ED 1E8 0DE 06F
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B1 1EC 1E6 0EF 059
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B2 1ED 1E5 0D6 04E
MCS;MCS_EN;2;3;86.4765;18.1458;278 2B2 1EA 1E4 0E9 06A
MCS;MCS_EN;2;3;86.4765;18.1458;278 2B1 1EA 1E7 0DA 04C
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B1 1ED 1DD 0ED 06F
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B0 1EA 1E2 0EA 067
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B1 1EC 1E8 0DC 07D
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B0 1EC 1DD 0E5 03C
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B0 1EF 1EF 0D0 05F
MCS;MCS_EN;2;3;86.4765;18.1458;277 2B1 1E5 1EA 0E5 07F
MCS;MCS_EN;2;3;86.4765;18.1458;278 2B1 1F3 1E8 0CA 065
MCS;GND;3;4;86.4616;18.7806;276 2B1 000 1E8 000 000
MCS;GND;3;4;86.4616;18.7806;277 2B1 000 1EC 000 016
MCS;GND;3;4;86.4616;18.7806;277 2B2 000 1E7 000 000
MCS;GND;3;4;86.4616;18.7806;278 2B1 000 1E7 000 000
MCS;GND;3;4;86.4616;18.7806;276 2B2 000 1EA 000 000
MCS;GND;3;4;86.4616;18.7806;277 2B1 000 1E8 000 000
MCS;GND;3;4;86.4616;18.7806;277 2B1 000 1E8 000 000
MCS;GND;3;4;86.4616;18.7806;277 2B1 000 1E8 000 000
MCS;GND;3;4;86.4616;18.7806;277 2B1 000 1ED 000 01A
MCS;GND;3;4;86.4616;18.7806;278 2B2 000 1E1 000 000
MCS;GND;3;4;86.4616;18.7806;277 2B1 000 1E7 000 000
MCS;GND;3;4;86.4616;18.7806;277 2B2 000 1E6 000 000
MCS;GND;3;4;86.4616;18.7806;278 2B2 000 1EF 000 000
MCS;GND;3;4;86.4616;18.7806;277 2B0 000 1E6 000 000
MCS;GND;3;4;86.4616;18.7806;278 2B1 000 1E5 000 000
MCS;GND;3;4;86.4616;18.7806;278 2B2 000 1E8 000 000
MCS;MCS_PG;4;5;83.6202;18.7215;278 2B2 1EC 1E8 0E4 054
MCS;MCS_PG;4;5;83.6202;18.7215;277 2B1 1F2 1E7 0F5 074
MCS;MCS_PG;4;5;83.6202;18.7215;278 2B0 1ED 1E7 0E3 05E
MCS;MCS_PG;4;5;83.6202;18.7215;277 2B1 1EC 1E7 0F1 063
MCS;MCS_PG;4;5;83.6202;18.7215;277 2B1 1F1 1E8 0DE 070
MCS;MCS_PG;4;5;83.6202;18.7215;278 2B1 1EF 1EF 0FA 07F
MCS;MCS_PG;4;5;83.6202;18.7215;277 2B0 1ED 1EA 0EA 088
MCS;MCS_PG;4;5;83.6202;18.7215;277 2B1 1EF 1E8 0EA 079
MCS;MCS_PG;4;5;83.6202;18.7215;278 2B1 1EB 1EE 0E3 052
MCS;MCS_PG;4;5;83.6202;18.7215;278 2B0 1EB 1E8 0F9 052
MCS;MCS_PG;4;5;83.6202;18.7215;276 2B0 1EA 1E8 0D4 06D
MCS;MCS_PG;4;5;83.6202;18.7215;276 2B1 1E8 1E8 0F9 05C
MCS;MCS_PG;4;5;83.6202;18.7215;277 2B1 1EB 1E8 0EC 05A
MCS;MCS_PG;4;5;83.6202;18.7215;277 2B1 1E9 1E7 0DB 065
MCS;MCS_PG;4;5;83.6202;18.7215;277 2B0 1EB 1E8 0FB 05A
MCS;MCS_PG;4;5;83.6202;18.7215;278 2B0 1ED 1E8 0E5 054
MCS;N$3236;5;6;83.6351;18.0867;278 2B1 1E2 1E8 0FE 068
MCS;N$3236;5;6;83.6351;18.0867;273 2B1 1E9 1E7 0F3 057
MCS;N$3236;5;6;83.6351;18.0867;277 2B1 1ED 1DB 0EE 063
MCS;N$3236;5;6;83.6351;18.0867;278 2B1 1EC 1E5 0F1 055
MCS;N$3236;5;6;83.6351;18.0867;278 2B1 1ED 1E8 0F4 061
MCS;N$3236;5;6;83.6351;18.0867;278 2B2 1EB 1EF 0FE 062
MCS;N$3236;5;6;83.6351;18.0867;278 2B2 1EC 1F1 0FC 065
MCS;N$3236;5;6;83.6351;18.0867;278 2B2 1ED 1E8 0F1 07F
MCS;N$3236;5;6;83.6351;18.0867;276 2B2 1EC 1E5 0F2 063
MCS;N$3236;5;6;83.6351;18.0867;277 2B2 1ED 1EA 0F4 05F
MCS;N$3236;5;6;83.6351;18.0867;277 2B0 1ED 1ED 0F4 075
MCS;N$3236;5;6;83.6351;18.0867;277 2B1 1EA 1E9 0FF 075
MCS;N$3236;5;6;83.6351;18.0867;277 2B1 1F3 1E8 101 05B
MCS;N$3236;5;6;83.6351;18.0867;278 2B1 1ED 1E8 102 091
MCS;N$3236;5;6;83.6351;18.0867;277 2B1 1ED 1E8 10E 06B
MCS;N$3236;5;6;83.6351;18.0867;277 2B1 1EB 1E5 0F5 06F
MCS;N$3235;6;7;83.6507;17.4269;279 2B1 1EC 1E6 0EA 06F
MCS;N$3235;6;7;83.6507;17.4269;278 2B1 1EA 1E7 0F1 075
MCS;N$3235;6;7;83.6507;17.4269;276 2B1 1EF 1EB 0E2 056
MCS;N$3235;6;7;83.6507;17.4269;277 2B1 1EC 1E7 100 05C
MCS;N$3235;6;7;83.6507;17.4269;277 2B1 1EB 1E7 0F4 049
MCS;N$3235;6;7;83.6507;17.4269;277 2B1 1F0 1E7 100 064
MCS;N$3235;6;7;83.6507;17.4269;278 2B1 1ED 1E6 0F8 063
MCS;N$3235;6;7;83.6507;17.4269;277 2B0 1EC 1E8 102 057
MCS;N$3235;6;7;83.6507;17.4269;276 2B2 1ED 1EA 0F4 06C
MCS;N$3235;6;7;83.6507;17.4269;277 2B1 1ED 1E8 0F2 076
MCS;N$3235;6;7;83.6507;17.4269;277 2B1 1EF 1E8 0FE 094
MCS;N$3235;6;7;83.6507;17.4269;277 2B0 1EC 1F3 0ED 05C
MCS;N$3235;6;7;83.6507;17.4269;277 2B1 1EC 1E8 0F8 069
MCS;N$3235;6;7;83.6507;17.4269;277 2AF 1E6 1EB 0F6 060
MCS;N$3235;6;7;83.6507;17.4269;277 2B1 1ED 1E7 0EE 04E
MCS;N$3235;6;7;83.6507;17.4269;277 2B2 1EA 1E6 0F6 059
MCS;N$3234;7;8;83.6656;16.7921;277 2AF 1ED 1E6 0E0 057
MCS;N$3234;7;8;83.6656;16.7921;279 2B1 1E8 1EB 102 06F
MCS;N$3234;7;8;83.6656;16.7921;279 2B0 1EE 1E5 0D5 046
MCS;N$3234;7;8;83.6656;16.7921;278 2B1 1F0 1E5 0E1 05C
MCS;N$3234;7;8;83.6656;16.7921;277 2B1 1ED 1E7 10A 066
MCS;N$3234;7;8;83.6656;16.7921;277 2B1 1E8 1E9 0EA 073
MCS;N$3234;7;8;83.6656;16.7921;277 2AF 1EC 1E8 0F1 058
MCS;N$3234;7;8;83.6656;16.7921;278 2B0 1EB 1E8 0EB 061
MCS;N$3234;7;8;83.6656;16.7921;277 2B0 1F1 1E7 0CE 055
MCS;N$3234;7;8;83.6656;16.7921;278 2B2 1EA 1E8 0EF 056
MCS;N$3234;7;8;83.6656;16.7921;276 2AF 1ED 1E8 0DA 062
MCS;N$3234;7;8;83.6656;16.7921;277 2B2 1EC 1E8 0F5 070
MCS;N$3234;7;8;83.6656;16.7921;277 2B1 1EF 1E8 0DD 061
MCS;N$3234;7;8;83.6656;16.7921;277 2B1 1EB 1DC 0ED 072
MCS;N$3234;7;8;83.6656;16.7921;278 2B2 1EA 1F2 0E0 058
MCS;N$3234;7;8;83.6656;16.7921;277 2B2 1EF 1E8 0F0 068
MCS;GND;8;9;85.0636;17.7864;277 2B0 000 1E7 000 008
MCS;GND;8;9;85.0636;17.7864;277 2B1 000 1E6 000 000
MCS;GND;8;9;85.0636;17.7864;278 2B2 000 1ED 000 000
MCS;GND;8;9;85.0636;17.7864;278 2B1 000 1E9 000 000
MCS;GND;8;9;85.0636;17.7864;278 2B1 000 1E7 000 000
MCS;GND;8;9;85.0636;17.7864;278 2B1 000 1E6 000 000
MCS;GND;8;9;85.0636;17.7864;277 2B1 000 1EC 000 000
MCS;GND;8;9;85.0636;17.7864;279 2B0 000 1E8 000 000
MCS;GND;8;9;85.0636;17.7864;278 2B1 000 1DC 000 000
MCS;GND;8;9;85.0636;17.7864;277 2B0 000 1E8 000 000
MCS;GND;8;9;85.0636;17.7864;277 2B1 000 1E4 000 000
MCS;GND;8;9;85.0636;17.7864;278 2B1 000 1ED 000 000
MCS;GND;8;9;85.0636;17.7864;278 2AF 000 1E3 000 000
MCS;GND;8;9;85.0636;17.7864;276 2B0 000 1E8 000 000
MCS;GND;8;9;85.0636;17.7864;278 2B1 000 1E2 000 000
MCS;GND;8;9;85.0636;17.7864;277 2B0 000 1E9 000 002
R39;N$3234;0;1;81.9469;15.3662;277 2B0 1F4 1E7 0EB 058
R39;N$3234;0;1;81.9469;15.3662;274 2AF 1EC 1EA 11A 06A
R39;N$3234;0;1;81.9469;15.3662;278 2B2 1EC 1E8 0F2 068
R39;N$3234;0;1;81.9469;15.3662;277 2B0 1EB 1EE 0F7 043
R39;N$3234;0;1;81.9469;15.3662;277 2B2 1E5 1EE 0F9 05A
R39;N$3234;0;1;81.9469;15.3662;278 2B1 1EB 1E4 0ED 05D
R39;N$3234;0;1;81.9469;15.3662;278 2B0 1EB 1EA 0F7 082
R39;N$3234;0;1;81.9469;15.3662;277 2B2 1EB 1E8 0ED 06A
R39;N$3234;0;1;81.9469;15.3662;278 2B1 1E6 1F4 0DE 06F
R39;N$3234;0;1;81.9469;15.3662;278 2B1 1EB 1E5 0F9 05F
R39;N$3234;0;1;81.9469;15.3662;277 2B1 1EF 1EA 0DC 059
R39;N$3234;0;1;81.9469;15.3662;276 2B1 1EA 1E8 0F0 06B
R39;N$3234;0;1;81.9469;15.3662;276 2B1 1ED 1E8 0F1 068
R39;N$3234;0;1;81.9469;15.3662;276 2B1 1F6 1E8 0F2 06A
R39;N$3234;0;1;81.9469;15.3662;277 2B1 1ED 1E8 0F5 070
R39;N$3234;0;1;81.9469;15.3662;276 2B1 1EB 1DE 0F1 05F
R39;N$3235;1;2;81.9257;16.2659;278 2B2 1EB 1E6 0D5 064
R39;N$3235;1;2;81.9257;16.2659;278 2B1 1F1 1E6 0FC 07A
R39;N$3235;1;2;81.9257;16.2659;277 2AF 1EC 1ED 0FD 055
R39;N$3235;1;2;81.9257;16.2659;277 2B0 1ED 1E7 107 076
R39;N$3235;1;2;81.9257;16.2659;277 2B2 1F2 1E6 0F2 071
R39;N$3235;1;2;81.9257;16.2659;277 2B0 1EC 1E6 0F5 07D
R39;N$3235;1;2;81.9257;16.2659;278 2B2 1EA 1E2 0EB 059
R39;N$3235;1;2;81.9257;16.2659;278 2B1 1F1 1EA 0DA 065
R39;N$3235;1;2;81.9257;16.2659;277 2B0 1EC 1E8 0F5 076
R39;N$3235;1;2;81.9257;16.2659;276 2B0 1ED 1EE 102 066
R39;N$3235;1;2;81.9257;16.2659;279 2B1 1EE 1E7 0F5 079
R39;N$3235;1;2;81.9257;16.2659;277 2AF 1ED 1E8 105 08C
R39;N$3235;1;2;81.9257;16.2659;278 2AF 1EE 1E7 0E0 075
R39;N$3235;1;2;81.9257;16.2659;277 2B0 1EB 1E6 0F8 068
R39;N$3235;1;2;81.9257;16.2659;278 2B1 1EF 1E8 129 090
R39;N$3235;1;2;81.9257;16.2659;277 2B1 1ED 1EA 0DA 062
R40;N$3235;0;1;81.9021;17.2705;278 2B1 1E9 1EA 0F5 060
R40;N$3235;0;1;81.9021;17.2705;278 2B0 1ED 1E7 0FA 072
R40;N$3235;0;1;81.9021;17.2705;277 2B1 1EC 1E7 0F8 063
R40;N$3235;0;1;81.9021;17.2705;279 2B2 1ED 1E7 0EA 06B
R40;N$3235;0;1;81.9021;17.2705;277 2B0 1EC 1E8 103 07D
R40;N$3235;0;1;81.9021;17.2705;277 2B1 1EC 1E7 0DF 05F
R40;N$3235;0;1;81.9021;17.2705;279 2B1 1EB 1E4 0F1 063
R40;N$3235;0;1;81.9021;17.2705;278 2B1 1EB 1E8 0F1 065
R40;N$3235;0;1;81.9021;17.2705;277 2B1 1EB 1E7 103 078
R40;N$3235;0;1;81.9021;17.2705;277 2B1 1EE 1EA 0ED 075
R40;N$3235;0;1;81.9021;17.2705;278 2B2 1EC 1E7 0FC 06B
R40;N$3235;0;1;81.9021;17.2705;278 2B1 1EB 1E6 0F8 060
R40;N$3235;0;1;81.9021;17.2705;278 2B1 1ED 1E5 0EC 057
R40;N$3235;0;1;81.9021;17.2705;278 2B1 1EA 1E7 0EB 056
R40;N$3235;0;1;81.9021;17.2705;278 2B1 1ED 1E7 0FD 07D
R40;N$3235;0;1;81.9021;17.2705;277 2B2 1EB 1E2 0F7 051
R40;GND;1;2;81.8809;18.1702;278 2B2 000 1E7 000 000
R40;GND;1;2;81.8809;18.1702;278 2B1 000 1E9 000 000
R40;GND;1;2;81.8809;18.1702;279 2B2 000 1E7 000 000
R40;GND;1;2;81.8809;18.1702;278 2AF 000 1E8 000 000
R40;GND;1;2;81.8809;18.1702;278 2B1 000 1E9 000 000
R40;GND;1;2;81.8809;18.1702;277 2B1 000 1E5 000 000
R40;GND;1;2;81.8809;18.1702;277 2B2 000 1E6 000 000
R40;GND;1;2;81.8809;18.1702;277 2B2 000 1E8 000 000
R40;GND;1;2;81.8809;18.1702;278 2B1 000 1E4 000 000
R40;GND;1;2;81.8809;18.1702;276 2B2 000 1F1 000 000
R40;GND;1;2;81.8809;18.1702;277 2B0 000 1E9 000 000
R40;GND;1;2;81.8809;18.1702;279 2B1 000 1E7 000 012
R40;GND;1;2;81.8809;18.1702;276 2B2 000 1E6 000 000
R40;GND;1;2;81.8809;18.1702;277 2AF 000 1F1 000 000
R40;GND;1;2;81.8809;18.1702;279 2B2 000 1E7 000 000
R40;GND;1;2;81.8809;18.1702;277 2B0 000 1E9 000 00A
C52;N$3234;0;1;84.3241;15.2306;278 2B1 1F4 1E7 0E4 064
C52;N$3234;0;1;84.3241;15.2306;278 2B2 1EA 1ED 0F0 06F
C52;N$3234;0;1;84.3241;15.2306;278 2B1 1EC 1E8 0E1 06D
C52;N$3234;0;1;84.3241;15.2306;277 2B1 1F1 1E8 0F0 07A
C52;N$3234;0;1;84.3241;15.2306;278 2B2 1EB 1E8 0E2 04E
C52;N$3234;0;1;84.3241;15.2306;276 2B1 1EB 1E6 0F0 062
C52;N$3234;0;1;84.3241;15.2306;278 2B0 1E9 1E7 0EB 052
C52;N$3234;0;1;84.3241;15.2306;277 2B2 1E1 1E8 0E4 075
C52;N$3234;0;1;84.3241;15.2306;278 2B1 1ED 1E8 0D8 05A
C52;N$3234;0;1;84.3241;15.2306;277 2B1 1EB 1E8 0F7 04E
C52;N$3234;0;1;84.3241;15.2306;278 2B1 1E5 1E8 0DC 049
C52;N$3234;0;1;84.3241;15.2306;276 2B0 1EA 1DE 0EE 05A
C52;N$3234;0;1;84.3241;15.2306;278 2B1 1EB 1EA 0E1 058
C52;N$3234;0;1;84.3241;15.2306;278 2B2 1E8 1E9 0DD 04E
C52;N$3234;0;1;84.3241;15.2306;278 2B2 1EB 1EA 0F8 05E
C52;N$3234;0;1;84.3241;15.2306;278 2B1 1F1 1E7 0EA 074
C52;GND;1;2;85.9226;15.2639;277 2B1 000 1E7 000 000
C52;GND;1;2;85.9226;15.2639;277 2B2 000 1E4 000 000
C52;GND;1;2;85.9226;15.2639;278 2AF 000 1E7 000 000
C52;GND;1;2;85.9226;15.2639;276 2B2 000 1EA 000 00D
C52;GND;1;2;85.9226;15.2639;276 2B1 000 1EA 000 000
C52;GND;1;2;85.9226;15.2639;277 2AF 000 1E7 000 000
C52;GND;1;2;85.9226;15.2639;277 2B1 000 1F4 000 000
C52;GND;1;2;85.9226;15.2639;277 2B1 000 1E8 000 000
C52;GND;1;2;85.9226;15.2639;277 2B1 000 1E7 000 000
C52;GND;1;2;85.9226;15.2639;279 2B0 000 1E6 000 000
C52;GND;1;2;85.9226;15.2639;277 2B2 000 1E7 000 000
C52;GND;1;2;85.9226;15.2639;279 2B1 000 1E8 000 00F
C52;GND;1;2;85.9226;15.2639;278 2B1 000 1E4 000 000
C52;GND;1;2;85.9226;15.2639;277 2B2 000 1F1 000 000
C52;GND;1;2;85.9226;15.2639;278 2B1 000 1E7 000 000
C52;GND;1;2;85.9226;15.2639;278 2B1 000 1E8 000 000
C53;N$3236;0;1;81.8573;19.1749;278 2B1 1ED 1E8 0E5 078
C53;N$3236;0;1;81.8573;19.1749;274 2B1 1F1 1EA 0DE 051
C53;N$3236;0;1;81.8573;19.1749;278 2B0 1EB 1E8 0FF 068
C53;N$3236;0;1;81.8573;19.1749;279 2B2 1EB 1E7 0FA 063
C53;N$3236;0;1;81.8573;19.1749;278 2B2 1ED 1EB 0F7 06F
C53;N$3236;0;1;81.8573;19.1749;278 2B1 1E9 1E5 0F6 06D
C53;N$3236;0;1;81.8573;19.1749;278 2B1 1E8 1E7 0F0 060
C53;N$3236;0;1;81.8573;19.1749;277 2AF 1EC 1E6 0EA 05D
C53;N$3236;0;1;81.8573;19.1749;279 2AF 1EE 1E6 0F6 06E
C53;N$3236;0;1;81.8573;19.1749;278 2B2 1ED 1E9 0F6 066
C53;N$3236;0;1;81.8573;19.1749;277 2B0 1ED 1E5 0E8 056
C53;N$3236;0;1;81.8573;19.1749;276 2B0 1EB 1E8 0F4 076
C53;N$3236;0;1;81.8573;19.1749;277 2B1 1EB 1E7 0F4 081
C53;N$3236;0;1;81.8573;19.1749;277 2B1 1ED 1E7 105 06C
C53;N$3236;0;1;81.8573;19.1749;278 2B1 1EB 1E7 0F7 063
C53;N$3236;0;1;81.8573;19.1749;278 2B1 1ED 1E8 0F7 06F
C53;GND;1;2;81.8361;20.0745;278 2B2 000 1E7 000 000
C53;GND;1;2;81.8361;20.0745;278 2B0 000 1E8 000 000
C53;GND;1;2;81.8361;20.0745;278 2B1 000 1E8 000 000
C53;GND;1;2;81.8361;20.0745;277 2B1 000 1E7 000 000
C53;GND;1;2;81.8361;20.0745;278 2B2 000 1E7 000 000
C53;GND;1;2;81.8361;20.0745;278 2B1 000 1E8 000 000
C53;GND;1;2;81.8361;20.0745;278 2B1 000 1EA 000 000
C53;GND;1;2;81.8361;20.0745;277 2B2 000 1E7 000 000
C53;GND;1;2;81.8361;20.0745;279 2B1 000 1E8 000 000
C53;GND;1;2;81.8361;20.0745;277 2B2 000 1EF 000 000
C53;GND;1;2;81.8361;20.0745;278 2B2 000 1E8 000 007
C53;GND;1;2;81.8361;20.0745;278 2B1 000 1E7 000 000
C53;GND;1;2;81.8361;20.0745;278 2B0 000 1E8 000 000
C53;GND;1;2;81.8361;20.0745;278 2B2 000 1E8 000 000
C53;GND;1;2;81.8361;20.0745;278 2B2 000 1E8 000 000
C53;GND;1;2;81.8361;20.0745;277 2B1 000 1EA 000 000
C54;BETA_5V';0;1;85.8031;20.3421;277 2B1 1E9 1E7 026 000
C54;BETA_5V';0;1;85.8031;20.3421;278 2B2 1E2 1E8 021 005
C54;BETA_5V';0;1;85.8031;20.3421;277 2B1 1E4 1E4 022 009
C54;BETA_5V';0;1;85.8031;20.3421;276 2B2 1E6 1E8 025 019
C54;BETA_5V';0;1;85.8031;20.3421;276 2B1 1E4 1E5 026 004
C54;BETA_5V';0;1;85.8031;20.3421;277 2B2 1E3 1E7 02B 000
C54;BETA_5V';0;1;85.8031;20.3421;278 2B2 1E3 1EA 020 011
C54;BETA_5V';0;1;85.8031;20.3421;277 2B1 1E2 1E8 029 002
C54;BETA_5V';0;1;85.8031;20.3421;278 2B1 1E1 1E8 025 000
C54;BETA_5V';0;1;85.8031;20.3421;277 2B1 1E5 1E8 01F 004
C54;BETA_5V';0;1;85.8031;20.3421;276 2B1 1E3 1E8 028 016
C54;BETA_5V';0;1;85.8031;20.3421;277 2B2 1E4 1E3 022 000
C54;BETA_5V';0;1;85.8031;20.3421;277 2B2 1E2 1E2 022 007
C54;BETA_5V';0;1;85.8031;20.3421;277 2B2 1E2 1E3 022 000
C54;BETA_5V';0;1;85.8031;20.3421;278 2B2 1E1 1E8 020 000
C54;BETA_5V';0;1;85.8031;20.3421;278 2B1 1E4 1EF 022 012
C54;GND;1;2;84.2046;20.3088;277 2B2 000 1E5 000 000
C54;GND;1;2;84.2046;20.3088;278 2B1 000 1E8 000 000
C54;GND;1;2;84.2046;20.3088;278 2AF 000 1E7 000 00A
C54;GND;1;2;84.2046;20.3088;278 2B1 000 1E7 000 000
C54;GND;1;2;84.2046;20.3088;278 2B2 000 1E0 000 001
C54;GND;1;2;84.2046;20.3088;278 2B2 000 1E6 000 000
C54;GND;1;2;84.2046;20.3088;277 2B0 000 1EF 000 000
C54;GND;1;2;84.2046;20.3088;276 2B2 000 1E7 000 000
C54;GND;1;2;84.2046;20.3088;27D 2B2 000 1E9 000 000
C54;GND;1;2;84.2046;20.3088;278 2B1 000 1E8 000 000
C54;GND;1;2;84.2046;20.3088;278 2B1 000 1E8 000 000
C54;GND;1;2;84.2046;20.3088;277 2B1 000 1E8 000 000
C54;GND;1;2;84.2046;20.3088;278 2B2 000 1EE 000 000
C54;GND;1;2;84.2046;20.3088;276 2B1 000 1E7 000 000
C54;GND;1;2;84.2046;20.3088;277 2B2 000 1F0 000 00D
C54;GND;1;2;84.2046;20.3088;276 2B1 000 1E8 000 000
L10;N$3234;0;1;84.1691;13.3221;277 2B1 1F1 1EF 0F0 058
L10;N$3234;0;1;84.1691;13.3221;277 2B2 1F1 1EA 0EC 073
L10;N$3234;0;1;84.1691;13.3221;277 2B2 1F4 1E8 0F4 06D
L10;N$3234;0;1;84.1691;13.3221;278 2B2 1F0 1E7 0E4 061
L10;N$3234;0;1;84.1691;13.3221;273 2AF 1E8 1E6 0EE 055
L10;N$3234;0;1;84.1691;13.3221;277 2B0 1EB 1E8 0E5 062
L10;N$3234;0;1;84.1691;13.3221;278 2B1 1EA 1DE 0F8 062
L10;N$3234;0;1;84.1691;13.3221;278 2AF 1E5 1E7 0FA 051
L10;N$3234;0;1;84.1691;13.3221;277 2B1 1EA 1E6 0EF 060
L10;N$3234;0;1;84.1691;13.3221;278 2B1 1EB 1E8 0E6 05A
L10;N$3234;0;1;84.1691;13.3221;278 2B1 1EB 1E6 0E9 051
L10;N$3234;0;1;84.1691;13.3221;278 2B2 1ED 1E8 11B 05F
L10;N$3234;0;1;84.1691;13.3221;277 2B1 1EB 1EA 0E7 04E
L10;N$3234;0;1;84.1691;13.3221;277 2B2 1ED 1E7 0FC 065
L10;N$3234;0;1;84.1691;13.3221;278 2B2 1EB 1E8 0E9 060
L10;N$3234;0;1;84.1691;13.3221;277 2B2 1EA 1E6 0F5 06B
L10;CSO_S_V';1;2;86.1672;13.3637;278 2B1 1EC 1E7 0E0 057
L10;CSO_S_V';1;2;86.1672;13.3637;273 2B1 1EB 1E5 0D4 057
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B1 1EA 1E3 0C7 077
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B1 1EB 1EA 0D1 03F
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B1 1E3 1EC 0BF 03F
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B1 1EA 1E8 0C2 03F
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B2 1ED 1E8 0C3 053
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B2 1EC 1E5 0CC 05C
L10;CSO_S_V';1;2;86.1672;13.3637;278 2B1 1F1 1E8 0CB 052
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B1 1ED 1E8 0C8 045
L10;CSO_S_V';1;2;86.1672;13.3637;278 2B2 1E9 1E8 0BD 044
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B1 1EA 1E6 0CF 04A
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B2 1ED 1EB 0C2 047
L10;CSO_S_V';1;2;86.1672;13.3637;276 2B2 1EB 1DE 0DB 03A
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B2 1EB 1E8 0CF 041
L10;CSO_S_V';1;2;86.1672;13.3637;277 2B2 1EC 1E8 0C4 04B
VIO;BETA_5V';0;1;78.894;16.6929;278 2B2 1E8 1E8 020 017
VIO;BETA_5V';0;1;78.894;16.6929;278 2B2 1E2 1E6 021 00E
VIO;BETA_5V';0;1;78.894;16.6929;277 2B2 1E0 1EB 022 016
VIO;BETA_5V';0;1;78.894;16.6929;278 2B2 1E2 1E6 023 006
VIO;BETA_5V';0;1;78.894;16.6929;277 2B1 1E2 1E8 021 010
VIO;BETA_5V';0;1;78.894;16.6929;276 2B0 1E2 1E8 024 00D
VIO;BETA_5V';0;1;78.894;16.6929;278 2B1 1DF 1E8 022 000
VIO;BETA_5V';0;1;78.894;16.6929;277 2B1 1E1 1E8 021 000
VIO;BETA_5V';0;1;78.894;16.6929;277 2B1 1E2 1E5 01E 010
