INDEX;PART_NAME;PACKAGE_NAME;PIN_INDEX;PAD_NAME;CENTER_X;CENTER_Y;LONG_SIDE_LENGTH;SHORT_SIDE_LENGTH;ANGLE_DEGREE;NET
103;ZED;µZ-CONONLY;103;104;-18.8;-24.226;0.5;2.0;180;PMOD_D3
104;ZED;µZ-CONONLY;104;105;-18.0;-20.226;0.5;2.0;180;PMOD_SCL
105;ZED;µZ-CONONLY;105;106;-18.0;-24.226;0.5;2.0;180;PMOD_SDA
106;ZED;µZ-CONONLY;106;107;-17.2;-20.226;0.5;2.0;180;PMOD_D6
107;ZED;µZ-CONONLY;107;108;-17.2;-24.226;0.5;2.0;180;PMOD_D7
108;ZED;µZ-CONONLY;108;109;-16.4;-20.226;0.5;2.0;180;N$107
109;ZED;µZ-CONONLY;109;110;-16.4;-24.226;0.5;2.0;180;N$230
110;ZED;µZ-CONONLY;110;111;-15.6;-20.226;0.5;2.0;180;N$231
111;ZED;µZ-CONONLY;111;112;-15.6;-24.226;0.5;2.0;180;ZED_5V'
112;ZED;µZ-CONONLY;112;113;-14.8;-20.226;0.5;2.0;180;AB_SCL
113;ZED;µZ-CONONLY;113;114;-14.8;-24.226;0.5;2.0;180;AB_SDA
114;ZED;µZ-CONONLY;114;115;-14.0;-20.226;0.5;2.0;180;GND
115;ZED;µZ-CONONLY;115;116;-14.0;-24.226;0.5;2.0;180;GND
116;ZED;µZ-CONONLY;116;117;-13.2;-20.226;0.5;2.0;180;JX2_00_P
117;ZED;µZ-CONONLY;117;118;-13.2;-24.226;0.5;2.0;180;JX2_01_P
118;ZED;µZ-CONONLY;118;119;-12.4;-20.226;0.5;2.0;180;JX2_00_N
119;ZED;µZ-CONONLY;119;120;-12.4;-24.226;0.5;2.0;180;JX2_01_N
120;ZED;µZ-CONONLY;120;121;-11.6;-20.226;0.5;2.0;180;GND
121;ZED;µZ-CONONLY;121;122;-11.6;-24.226;0.5;2.0;180;GND
122;ZED;µZ-CONONLY;122;123;-10.8;-20.226;0.5;2.0;180;JX2_02_P
123;ZED;µZ-CONONLY;123;124;-10.8;-24.226;0.5;2.0;180;JX2_03_P
124;ZED;µZ-CONONLY;124;125;-10.0;-20.226;0.5;2.0;180;JX2_02_N
125;ZED;µZ-CONONLY;125;126;-10.0;-24.226;0.5;2.0;180;JX2_03_N
126;ZED;µZ-CONONLY;126;127;-9.2;-20.226;0.5;2.0;180;GND
127;ZED;µZ-CONONLY;127;128;-9.2;-24.226;0.5;2.0;180;GND
128;ZED;µZ-CONONLY;128;129;-8.4;-20.226;0.5;2.0;180;JX2_04_P
129;ZED;µZ-CONONLY;129;130;-8.4;-24.226;0.5;2.0;180;JX2_05_P
130;ZED;µZ-CONONLY;130;131;-7.6;-20.226;0.5;2.0;180;JX2_04_N
131;ZED;µZ-CONONLY;131;132;-7.6;-24.226;0.5;2.0;180;JX2_05_N
132;ZED;µZ-CONONLY;132;133;-6.8;-20.226;0.5;2.0;180;GND
133;ZED;µZ-CONONLY;133;134;-6.8;-24.226;0.5;2.0;180;GND
134;ZED;µZ-CONONLY;134;135;-6.0;-20.226;0.5;2.0;180;JX2_06_P
135;ZED;µZ-CONONLY;135;136;-6.0;-24.226;0.5;2.0;180;JX2_07_P
136;ZED;µZ-CONONLY;136;137;-5.2;-20.226;0.5;2.0;180;JX2_06_N
137;ZED;µZ-CONONLY;137;138;-5.2;-24.226;0.5;2.0;180;JX2_07_N
138;ZED;µZ-CONONLY;138;139;-4.4;-20.226;0.5;2.0;180;GND
139;ZED;µZ-CONONLY;139;140;-4.4;-24.226;0.5;2.0;180;GND
140;ZED;µZ-CONONLY;140;141;-3.6;-20.226;0.5;2.0;180;JX2_08_P
141;ZED;µZ-CONONLY;141;142;-3.6;-24.226;0.5;2.0;180;JX2_09_P
142;ZED;µZ-CONONLY;142;143;-2.8;-20.226;0.5;2.0;180;JX2_08_N
143;ZED;µZ-CONONLY;143;144;-2.8;-24.226;0.5;2.0;180;JX2_09_N
144;ZED;µZ-CONONLY;144;145;-2.0;-20.226;0.5;2.0;180;GND
145;ZED;µZ-CONONLY;145;146;-2.0;-24.226;0.5;2.0;180;GND
146;ZED;µZ-CONONLY;146;147;-1.2;-20.226;0.5;2.0;180;JX2_10_P
147;ZED;µZ-CONONLY;147;148;-1.2;-24.226;0.5;2.0;180;JX2_11_P
148;ZED;µZ-CONONLY;148;149;-0.4;-20.226;0.5;2.0;180;JX2_10_N
149;ZED;µZ-CONONLY;149;150;-0.4;-24.226;0.5;2.0;180;JX2_11_N
150;ZED;µZ-CONONLY;150;151;0.4;-20.226;0.5;2.0;180;GND
151;ZED;µZ-CONONLY;151;152;0.4;-24.226;0.5;2.0;180;GND
152;ZED;µZ-CONONLY;152;153;1.2;-20.226;0.5;2.0;180;JX2_12_P
153;ZED;µZ-CONONLY;153;154;1.2;-24.226;0.5;2.0;180;JX2_13_P
154;ZED;µZ-CONONLY;154;155;2.0;-20.226;0.5;2.0;180;JX2_12_N
155;ZED;µZ-CONONLY;155;156;2.0;-24.226;0.5;2.0;180;JX2_13_N
