INDEX;PART_NAME;PACKAGE_NAME;PIN_INDEX;PAD_NAME;CENTER_X;CENTER_Y;LONG_SIDE_LENGTH;SHORT_SIDE_LENGTH;ANGLE_DEGREE;NET
12559;X60Y94;;0;0;60;94;0;0;0;
12560;X58Y94;;0;0;58;94;0;0;0;
12561;X56Y94;;0;0;56;94;0;0;0;
12562;X54Y94;;0;0;54;94;0;0;0;
12563;X52Y94;;0;0;52;94;0;0;0;
12564;X50Y94;;0;0;50;94;0;0;0;
12565;X48Y94;;0;0;48;94;0;0;0;
12566;X46Y94;;0;0;46;94;0;0;0;
12567;X44Y94;;0;0;44;94;0;0;0;
12568;X42Y94;;0;0;42;94;0;0;0;
12569;X40Y94;;0;0;40;94;0;0;0;
12570;X38Y94;;0;0;38;94;0;0;0;
12571;X36Y94;;0;0;36;94;0;0;0;
12572;X34Y94;;0;0;34;94;0;0;0;
12573;X32Y94;;0;0;32;94;0;0;0;
12574;X30Y94;;0;0;30;94;0;0;0;
12575;X28Y94;;0;0;28;94;0;0;0;
12576;X26Y94;;0;0;26;94;0;0;0;
12577;X24Y94;;0;0;24;94;0;0;0;
12578;X22Y94;;0;0;22;94;0;0;0;
12579;X20Y94;;0;0;20;94;0;0;0;
12580;X18Y94;;0;0;18;94;0;0;0;
12581;X16Y94;;0;0;16;94;0;0;0;
12582;X14Y94;;0;0;14;94;0;0;0;
12583;X12Y94;;0;0;12;94;0;0;0;
12584;X10Y94;;0;0;10;94;0;0;0;
12585;X8Y94;;0;0;8;94;0;0;0;
12586;X6Y94;;0;0;6;94;0;0;0;
12587;X4Y94;;0;0;4;94;0;0;0;
12588;X2Y94;;0;0;2;94;0;0;0;
12589;X0Y94;;0;0;0;94;0;0;0;
12590;X114Y92;;0;0;114;92;0;0;0;
12591;X112Y92;;0;0;112;92;0;0;0;
12592;X110Y92;;0;0;110;92;0;0;0;
12593;X108Y92;;0;0;108;92;0;0;0;
12594;X106Y92;;0;0;106;92;0;0;0;
12595;X104Y92;;0;0;104;92;0;0;0;
12596;X102Y92;;0;0;102;92;0;0;0;
12597;X100Y92;;0;0;100;92;0;0;0;
12598;X98Y92;;0;0;98;92;0;0;0;
12599;X96Y92;;0;0;96;92;0;0;0;
12600;X94Y92;;0;0;94;92;0;0;0;
12601;X92Y92;;0;0;92;92;0;0;0;
12602;X90Y92;;0;0;90;92;0;0;0;
12603;X88Y92;;0;0;88;92;0;0;0;
12604;X86Y92;;0;0;86;92;0;0;0;
12605;X84Y92;;0;0;84;92;0;0;0;
12606;X82Y92;;0;0;82;92;0;0;0;
12607;X80Y92;;0;0;80;92;0;0;0;
12608;X78Y92;;0;0;78;92;0;0;0;
12609;X76Y92;;0;0;76;92;0;0;0;
12610;X74Y92;;0;0;74;92;0;0;0;
12611;X72Y92;;0;0;72;92;0;0;0;
12612;X70Y92;;0;0;70;92;0;0;0;
12613;X68Y92;;0;0;68;92;0;0;0;
12614;X66Y92;;0;0;66;92;0;0;0;
12615;X64Y92;;0;0;64;92;0;0;0;
12616;X62Y92;;0;0;62;92;0;0;0;
12617;X60Y92;;0;0;60;92;0;0;0;
12618;X58Y92;;0;0;58;92;0;0;0;
12619;X56Y92;;0;0;56;92;0;0;0;
12620;X54Y92;;0;0;54;92;0;0;0;
12621;X52Y92;;0;0;52;92;0;0;0;
12622;X50Y92;;0;0;50;92;0;0;0;
12623;X48Y92;;0;0;48;92;0;0;0;
12624;X46Y92;;0;0;46;92;0;0;0;
12625;X44Y92;;0;0;44;92;0;0;0;
12626;X42Y92;;0;0;42;92;0;0;0;
12627;X40Y92;;0;0;40;92;0;0;0;
12628;X38Y92;;0;0;38;92;0;0;0;
12629;X36Y92;;0;0;36;92;0;0;0;
12630;X34Y92;;0;0;34;92;0;0;0;
12631;X32Y92;;0;0;32;92;0;0;0;
12632;X30Y92;;0;0;30;92;0;0;0;
12633;X28Y92;;0;0;28;92;0;0;0;
12634;X26Y92;;0;0;26;92;0;0;0;
12635;X24Y92;;0;0;24;92;0;0;0;
12636;X22Y92;;0;0;22;92;0;0;0;
12637;X20Y92;;0;0;20;92;0;0;0;
12638;X18Y92;;0;0;18;92;0;0;0;
12639;X16Y92;;0;0;16;92;0;0;0;
12640;X14Y92;;0;0;14;92;0;0;0;
12641;X12Y92;;0;0;12;92;0;0;0;
12642;X10Y92;;0;0;10;92;0;0;0;
12643;X8Y92;;0;0;8;92;0;0;0;
12644;X6Y92;;0;0;6;92;0;0;0;
12645;X4Y92;;0;0;4;92;0;0;0;
12646;X2Y92;;0;0;2;92;0;0;0;
12647;X0Y92;;0;0;0;92;0;0;0;
12648;X114Y90;;0;0;114;90;0;0;0;
12649;X112Y90;;0;0;112;90;0;0;0;
12650;X110Y90;;0;0;110;90;0;0;0;
12651;X108Y90;;0;0;108;90;0;0;0;
12652;X106Y90;;0;0;106;90;0;0;0;
12653;X104Y90;;0;0;104;90;0;0;0;
12654;X102Y90;;0;0;102;90;0;0;0;
12655;X100Y90;;0;0;100;90;0;0;0;
12656;X98Y90;;0;0;98;90;0;0;0;
12657;X96Y90;;0;0;96;90;0;0;0;
12658;X94Y90;;0;0;94;90;0;0;0;
12659;X92Y90;;0;0;92;90;0;0;0;
12660;X90Y90;;0;0;90;90;0;0;0;
12661;X88Y90;;0;0;88;90;0;0;0;
12662;X86Y90;;0;0;86;90;0;0;0;
12663;X84Y90;;0;0;84;90;0;0;0;
12664;X82Y90;;0;0;82;90;0;0;0;
12665;X80Y90;;0;0;80;90;0;0;0;
12666;X78Y90;;0;0;78;90;0;0;0;
12667;X76Y90;;0;0;76;90;0;0;0;
12668;X74Y90;;0;0;74;90;0;0;0;
12669;X72Y90;;0;0;72;90;0;0;0;
12670;X70Y90;;0;0;70;90;0;0;0;
12671;X68Y90;;0;0;68;90;0;0;0;
12672;X66Y90;;0;0;66;90;0;0;0;
12673;X64Y90;;0;0;64;90;0;0;0;
12674;X62Y90;;0;0;62;90;0;0;0;
12675;X60Y90;;0;0;60;90;0;0;0;
12676;X58Y90;;0;0;58;90;0;0;0;
12677;X56Y90;;0;0;56;90;0;0;0;
12678;X54Y90;;0;0;54;90;0;0;0;
12679;X52Y90;;0;0;52;90;0;0;0;
12680;X50Y90;;0;0;50;90;0;0;0;
12681;X48Y90;;0;0;48;90;0;0;0;
12682;X46Y90;;0;0;46;90;0;0;0;
12683;X44Y90;;0;0;44;90;0;0;0;
12684;X42Y90;;0;0;42;90;0;0;0;
12685;X40Y90;;0;0;40;90;0;0;0;
12686;X38Y90;;0;0;38;90;0;0;0;
12687;X36Y90;;0;0;36;90;0;0;0;
12688;X34Y90;;0;0;34;90;0;0;0;
12689;X32Y90;;0;0;32;90;0;0;0;
12690;X30Y90;;0;0;30;90;0;0;0;
12691;X28Y90;;0;0;28;90;0;0;0;
12692;X26Y90;;0;0;26;90;0;0;0;
12693;X24Y90;;0;0;24;90;0;0;0;
12694;X22Y90;;0;0;22;90;0;0;0;
12695;X20Y90;;0;0;20;90;0;0;0;
12696;X18Y90;;0;0;18;90;0;0;0;
12697;X16Y90;;0;0;16;90;0;0;0;
12698;X14Y90;;0;0;14;90;0;0;0;
12699;X12Y90;;0;0;12;90;0;0;0;
12700;X10Y90;;0;0;10;90;0;0;0;
12701;X8Y90;;0;0;8;90;0;0;0;
12702;X6Y90;;0;0;6;90;0;0;0;
12703;X4Y90;;0;0;4;90;0;0;0;
12704;X2Y90;;0;0;2;90;0;0;0;
12705;X0Y90;;0;0;0;90;0;0;0;
12706;X114Y88;;0;0;114;88;0;0;0;
12707;X112Y88;;0;0;112;88;0;0;0;
12708;X110Y88;;0;0;110;88;0;0;0;
12709;X108Y88;;0;0;108;88;0;0;0;
12710;X106Y88;;0;0;106;88;0;0;0;
12711;X104Y88;;0;0;104;88;0;0;0;
12712;X102Y88;;0;0;102;88;0;0;0;
12713;X100Y88;;0;0;100;88;0;0;0;
12714;X98Y88;;0;0;98;88;0;0;0;
12715;X96Y88;;0;0;96;88;0;0;0;
12716;X94Y88;;0;0;94;88;0;0;0;
12717;X92Y88;;0;0;92;88;0;0;0;
12718;X90Y88;;0;0;90;88;0;0;0;
12719;X88Y88;;0;0;88;88;0;0;0;
12720;X86Y88;;0;0;86;88;0;0;0;
12721;X84Y88;;0;0;84;88;0;0;0;
12722;X82Y88;;0;0;82;88;0;0;0;
